"phylum","class","order","family","genus","species"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara equestris"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara eurynota"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara famelica"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara familiaris"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara fulva"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara gebleri"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara infima"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara ingenua"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara kulti"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara lucida"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara lunicollis"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara majuscula"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara montivaga"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara nitida"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara ovata"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara plebeja"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara praetermissa"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara quenseli"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara similata"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara spreta"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara strenua"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara tibialis"
"Arthropoda","Insecta","Coleoptera","Carabidae","Amara","Amara tricuspidata"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amarochara","Amarochara forticornis"
"Arthropoda","Insecta","Lepidoptera","Erebidae","Amata","Amata phegea"
"Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia citrina"
"Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia gracilis"
"Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae","Amathia","Amathia imbricata"
"Arthropoda","Arachnida","Araneae","Amaurobiidae","Amaurobius","Amaurobius fenestralis"
"Arthropoda","Arachnida","Araneae","Amaurobiidae","Amaurobius","Amaurobius ferox"
"Arthropoda","Arachnida","Araneae","Amaurobiidae","Amaurobius","Amaurobius similis"
"Arthropoda","Insecta","Diptera","Agromyzidae","Amauromyza","Amauromyza flavifrons"
"Arthropoda","Insecta","Diptera","Agromyzidae","Amauromyza","Amauromyza monfalconensis"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura ampla"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura histrio"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura humeralis"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura krausi"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura stenogaster"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura tunicata"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura viduata"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Euura","Euura vittata"
"Chordata","Aves","Anseriformes","Anatidae","Amazonetta","Amazonetta brasiliensis"
"Arthropoda","Arachnida","Mesostigmata","Parasitidae","Pergamasus","Pergamasus mirabilis"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Amblyjoppa","Amblyjoppa proteus"
"Arthropoda","Insecta","Lepidoptera","Pterophoridae","Amblyptilia","Amblyptilia acanthadactyla"
"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja radiata"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Amblyseius","Amblyseius andersoni"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Neoseiulus","Neoseiulus barkeri"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Neoseiulus","Neoseiulus cucumeris"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Iphiseius","Iphiseius degenerans"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Typhlodromalus","Typhlodromalus deleoni"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Amblyseius","Amblyseius herbicolus"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Amblyseius","Amblyseius meridionalis"
"Arthropoda","Arachnida","Mesostigmata","Phytoseiidae","Amblyseius","Amblyseius obtusus"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Amblyteles","Amblyteles armatorius"
"Arthropoda","Insecta","Hemiptera","Miridae","Amblytylus","Amblytylus nasutus"
"Chordata","Actinopteri","Siluriformes","Ictaluridae","Ameiurus","Ameiurus melas"
"Chordata","Actinopteri","Siluriformes","Ictaluridae","Ameiurus","Ameiurus nebulosus"
"Arthropoda","Arachnida","Sarcoptiformes","Ameronothridae","Ameronothrus","Ameronothrus maculatus"
"Arthropoda","Arachnida","Sarcoptiformes","Ameronothridae","Ameronothrus","Ameronothrus nigrofemoratus"
"Arthropoda","Arachnida","Mesostigmata","Ameroseiidae","Ameroseius","Ameroseius corbiculus"
"Arthropoda","Arachnida","Sarcoptiformes","Ameridae","Amerus","Amerus troisi"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia albipes"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia carpini"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia equiseti"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia glabrata"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia pallipes"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia perla"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Ametastegia","Ametastegia tenera"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amidobia","Amidobia talpa"
"Nematoda","Chromadorea","Strongylida","Amidostomatidae","Amidostomum","Amidostomum cygni"
"Arthropoda","Insecta","Diptera","Drosophilidae","Amiota","Amiota albilabris"
"Arthropoda","Insecta","Diptera","Drosophilidae","Amiota","Amiota alboguttata"
"Arthropoda","Insecta","Diptera","Drosophilidae","Amiota","Amiota basdeni"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amischa","Amischa analis"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amischa","Amischa bifoveolata"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amischa","Amischa decipiens"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amischa","Amischa forcipata"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Amischa","Amischa nigrofusca"
"Arthropoda","Insecta","Hymenoptera","Apidae","Ammobates","Ammobates punctatus"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Ammoconia","Ammoconia caecimacula"
"Chordata","Actinopteri","Uranoscopiformes","Ammodytidae","Ammodytes","Ammodytes marinus"
"Chordata","Actinopteri","Uranoscopiformes","Ammodytidae","Ammodytes","Ammodytes tobianus"
"Arthropoda","Insecta","Hymenoptera","Sphecidae","Ammophila","Ammophila campestris"
"Arthropoda","Insecta","Hymenoptera","Sphecidae","Ammophila","Ammophila pubescens"
"Arthropoda","Insecta","Hymenoptera","Sphecidae","Ammophila","Ammophila sabulosa"
"Arthropoda","Pycnogonida","Pantopoda","Ammotheidae","Ammothea","Ammothea hilgendorfi"
"Arthropoda","Insecta","Diptera","Sarcophagidae","Amobia","Amobia signata"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus balteatus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus cinnabarinus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus glycereus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus nigerrimus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus nigrinus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus nigroflavus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus pomonae"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus pomorum"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus praeustus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus sanguineus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","Ampedus sanguinolentus"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca brevicornis"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca diadema"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca macrocephala"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca spinipes"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca tenuicornis"
"Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca typica"
"Annelida","Polychaeta","Terebellida","Ampharetidae","Ampharete","Ampharete acutifrons"
"Annelida","Polychaeta","Terebellida","Ampharetidae","Ampharete","Ampharete falcata"
"Annelida","Polychaeta","Terebellida","Ampharetidae","Ampharete","Ampharete finmarchica"
"Arthropoda","Insecta","Hemiptera","Anthocoridae","Amphiareus","Amphiareus constrictus"
"Arthropoda","Insecta","Hemiptera","Anthocoridae","Amphiareus","Amphiareus obscuriceps"
"Arthropoda","Hexanauplia","Sessilia","Balanidae","Amphibalanus","Amphibalanus amphitrite"
"Arthropoda","Hexanauplia","Sessilia","Balanidae","Amphibalanus","Amphibalanus eburneus"
"Arthropoda","Hexanauplia","Sessilia","Balanidae","Amphibalanus","Amphibalanus improvisus"
"Annelida","Clitellata","Haplotaxida","Naididae","Amphichaeta","Amphichaeta sannio"
"Annelida","Polychaeta","Terebellida","Ampharetidae","Amphicteis","Amphicteis gunneri"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Amphicyllis","Amphicyllis globiformis"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Amphicyllis","Amphicyllis globus"
"Arthropoda","Insecta","Psocoptera","Psocidae","Amphigerontia","Amphigerontia bifasciata"
"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Amphimallon","Amphimallon solstitiale"
"Arthropoda","Insecta","Plecoptera","Nemouridae","Amphinemura","Amphinemura standfussi"
"Arthropoda","Insecta","Plecoptera","Nemouridae","Amphinemura","Amphinemura sulcicollis"
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphipholis","Amphipholis squamata"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipoea","Amphipoea fucosa"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipoea","Amphipoea lucens"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipoea","Amphipoea oculea"
"Nemertea","Enopla","Monostilifera","Amphiporidae","Amphiporus","Amphiporus lactifloreus"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipyra","Amphipyra berbera"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipyra","Amphipyra perflua"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipyra","Amphipyra pyramidea"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Amphipyra","Amphipyra tragopoginis"
"Arthropoda","Insecta","Lepidoptera","Lypusidae","Amphisbatis","Amphisbatis incongruella"
"Cnidaria","Hydrozoa","Leptothecata","Sertulariidae","Amphisbetia","Amphisbetia operculata"
"Arthropoda","Arachnida","Trombidiformes","Tetranychidae","Amphitetranychus","Amphitetranychus viennensis"
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiura","Amphiura chiajei"
"Echinodermata","Ophiuroidea","Amphilepidida","Amphiuridae","Amphiura","Amphiura filiformis"
"Arthropoda","Insecta","Hemiptera","Aphididae","Amphorophora","Amphorophora ampullata"
"Arthropoda","Insecta","Hemiptera","Aphididae","Amphorophora","Amphorophora rubi"
"Arthropoda","Insecta","Coleoptera","Nitidulidae","Amphotis","Amphotis marginata"
"Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Ampithoe","Ampithoe valida"
"Nematoda","Chromadorea","Rhabditida","Merliniidae","Amplimerlinius","Amplimerlinius icarus"
"Arthropoda","Insecta","Phthiraptera","Menoponidae","Amyrsidea","Amyrsidea minuta"
"Arthropoda","Insecta","Trichoptera","Limnephilidae","Anabolia","Anabolia brevipennis"
"Arthropoda","Insecta","Trichoptera","Limnephilidae","Anabolia","Anabolia nervosa"
"Arthropoda","Insecta","Coleoptera","Hydrophilidae","Anacaena","Anacaena bipustulata"
"Arthropoda","Insecta","Coleoptera","Hydrophilidae","Anacaena","Anacaena globulus"
"Arthropoda","Insecta","Coleoptera","Hydrophilidae","Anacaena","Anacaena limbata"
"Arthropoda","Insecta","Coleoptera","Hydrophilidae","Anacaena","Anacaena lutescens"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Anacampsis","Anacampsis blattariella"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Anacampsis","Anacampsis populella"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Anacampsis","Anacampsis temerella"
"Arthropoda","Insecta","Hemiptera","Cicadellidae","Anaceratagallia","Anaceratagallia ribauti"
"Arthropoda","Insecta","Hemiptera","Cicadellidae","Anaceratagallia","Anaceratagallia venosa"
"Arthropoda","Insecta","Hymenoptera","Figitidae","Anacharis","Anacharis eucharioides"
"Arthropoda","Insecta","Orthoptera","Acrididae","Anacridium","Anacridium aegyptium"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Anaesthetis","Anaesthetis testacea"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Anaglyptus","Anaglyptus mysticus"
"Arthropoda","Insecta","Diptera","Anthomyzidae","Anagnota","Anagnota bicolor"
"Arthropoda","Insecta","Hymenoptera","Mymaridae","Anagrus","Anagrus avalae"
"Arthropoda","Insecta","Hymenoptera","Mymaridae","Anagrus","Anagrus incarnatus"
"Arthropoda","Insecta","Hymenoptera","Mymaridae","Anagrus","Anagrus ustulatus"
"Arthropoda","Insecta","Hymenoptera","Encyrtidae","Anagyrus","Anagyrus pseudococci"
"Arthropoda","Insecta","Hymenoptera","Encyrtidae","Anagyrus","Anagyrus schoenherri"
"Arthropoda","Insecta","Hemiptera","Delphacidae","Anakelisia","Anakelisia fasciata"
"Arthropoda","Arachnida","Sarcoptiformes","Analgidae","Analges","Analges bidentatus"
"Arthropoda","Arachnida","Sarcoptiformes","Analgidae","Analges","Analges corvinus"
"Arthropoda","Arachnida","Sarcoptiformes","Analgidae","Analges","Analges passerinus"
"Arthropoda","Arachnida","Sarcoptiformes","Analgidae","Analges","Analges spiniger"
"Arthropoda","Arachnida","Sarcoptiformes","Analgidae","Analges","Analges sturninus"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania coronata"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania crocealis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania funebris"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania fuscalis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania hortulata"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania lancealis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania perlucidalis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania stachydalis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania terrealis"
"Arthropoda","Insecta","Lepidoptera","Crambidae","Anania","Anania verbascalis"
"Arthropoda","Malacostraca","Decapoda","Paguridae","Anapagurus","Anapagurus laevis"
"Arthropoda","Insecta","Hymenoptera","Mymaridae","Anaphes","Anaphes fuscipennis"
"Arthropoda","Insecta","Thysanoptera","Thripidae","Anaphothrips","Anaphothrips obscurus"
"Arthropoda","Insecta","Thysanoptera","Thripidae","Anaphothrips","Anaphothrips sudanensis"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Anaplectoides","Anaplectoides prasina"
"Nematoda","Chromadorea","Plectida","Plectidae","Anaplectus","Anaplectus grandepapillatus"
"Nematoda","Chromadorea","Plectida","Plectidae","Anaplectus","Anaplectus granulosus"
"Nematoda","Chromadorea","Plectida","Plectidae","Anaplectus","Anaplectus porosus"
"Arthropoda","Insecta","Hymenoptera","Eulophidae","Anaprostocetus","Anaprostocetus acuminatus"
"Arthropoda","Insecta","Diptera","Cecidomyiidae","Anaretella","Anaretella iola"
"Chordata","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Anarsia","Anarsia lineatella"
"Arthropoda","Insecta","Lepidoptera","Gelechiidae","Anarsia","Anarsia spartiella"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Anarta","Anarta myrtilli"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Anarta","Anarta trifolii"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas acuta"
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca americana"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas bahamensis"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas capensis"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas carolinensis"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas clypeata"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas crecca"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas cyanoptera"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas discors"
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca falcata"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas flavirostris"
"Chordata","Aves","Anseriformes","Anatidae","Sibirionetta","Sibirionetta formosa"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas georgica"
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca penelope"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas poecilorhyncha"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas querquedula"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas rhynchotis"
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca sibilatrix"
"Chordata","Aves","Anseriformes","Anatidae","Mareca","Mareca strepera"
"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas versicolor"
"Arthropoda","Insecta","Thysanoptera","Thripidae","Anascirtothrips","Anascirtothrips arorai"
"Arthropoda","Insecta","Diptera","Syrphidae","Anasimyia","Anasimyia lineata"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis bohemica"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis brunnipes"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis costai"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis flava"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis frontalis"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis garneysi"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis humeralis"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis lurida"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis maculata"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis pulicaria"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis regimbarti"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis ruficollis"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis rufilabris"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis thoracica"
"Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","Anaspis varians"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Anastrangalia","Anastrangalia sanguinolenta"
"Arthropoda","Insecta","Phthiraptera","Philopteridae","Anaticola","Anaticola anseris"
"Arthropoda","Insecta","Phthiraptera","Philopteridae","Anaticola","Anaticola asymmetricus"
"Arthropoda","Insecta","Phthiraptera","Philopteridae","Anaticola","Anaticola crassicornis"
